X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105
14248.046875,5244.17009602195,0.0350406496,0.449129529362766,8.82794891059354,10.0182976786527,230.708324852432,73.6317247412159,355.767239253719,40906.0642092747,0.0934443288241415,0.984733382030679,4.51814396192742,200.243374797188,292.050701674966,171.762192951228,0.0592473427176099,10.395055092717,8.40409890844286,3.32275342194009,2.3991367986489,4.92491587886557,0.251781100304834,32.4191389976013,55.7763843128919,42.7467895304382,746.185314355736,266.662590619268,9.02634458378924,12.2935233769285,6.57253394506789,5.16566633646058,3.20940913207949,2.59485533875058,96.7246520427008,9.14898469365379,7.66808389792689,6.29620986864391,56.2078238732117,4.27959504159845,30.8751911613246,2726.32093037453,1.03379841561361,405.057853902118,100.765286402639,19.4130451251231,8.0298286202017,3268.80894447908,12.4676978012381,5.85015922655937,10.8230470261011,49.9196442639309,237.111964325683,41.915207695116,163.827764235643,56.9636686955139,10.2541562443858,98.6111300227393,220.240065685725,29613.3534276415,106.596910936583,0.190539668487694,9.25841122982737,9.01328563600459,0.0444653614919005,867.07599836798,789.79746442621,1.51975010786394,14.1229310101404,139.296754542245,0.000675857843333949,330.198710438311,0.0614258031465079,117.722602764341,11.2755995850767,0.0547656879520618,0.964537,0.917949,0.630933,0.329261,3.38779,0.964225,0.796872,0.896099,0.768683,0.984389,0.999361,0.93426,6.36926,16.2105,1401230,2.6201,1,1,1,1,1,0.999995,0.999906,1323.07,0.987194,0.725105,2.80958,1.17007,35.5746,560.538,2143.17,0.0272774,45.2558,2881.4,413.803,0.856587,0.407278,0.382318,0.505258,1.73483,0.942947,0.84722,0.378542,0.820261,0.953311,0.987738,0.814007,2.19211,5.67242,4777.44,2.26864,1,1,1,0.999995,0.999978,0.999783,0.999037,36.5154,0.823769,0.299016,1.139,0.589311,5.20893,21.4013,48.2038,0.135564,5.24802,55.8629,20.5732,0.753581,0.351095,0.960886,0.744451,0.744439,0.336669,0.346259,0.995252,0.386532,0.386453,0.281729,0.72851,0.8318,0.559866,0.168012,0.454221,0.0248602,1.14227e-08,3.06894e-06,4.00892e-05,0.000418414,0.00397881,0.0164612,0.676228,0.62391,0.650772,0.897178,0.818752,0.755437,0.875313,0.674492,0.852348,0.914459,0.691577,0.691329
1560.546875,9910.83676268862,0.0550404496,0.590558100791337,9.37340345604808,11.5490669094219,248.061266028903,99.6843563201633,376.63680447111,44319.8573127229,0.125379812695109,0.0611029948867787,4.74985127900059,204.894537587885,302.582616568583,190.252758988964,0.0928066647515082,10.639317387799,8.53842726665182,3.4621900416584,2.66626008632013,5.04896651177696,0.275757003919292,32.9697007953541,60.8279307046445,43.2319380452897,755.602790083891,271.242029871604,9.20065651039475,12.7271516955126,6.6504867009734,5.24123885554455,3.28167190580212,2.66607836033332,97.3823701635061,9.21454760756107,7.73114122276766,6.35694606496293,56.7766861486608,4.33624244044238,31.4282637870229,2781.01706297122,1.08563087634659,430.446454938388,151.019093509238,19.5110350748718,8.07674805148132,3291.00625389612,12.5513982417668,5.89339066760741,10.9080255668736,50.3171338036799,239.103665570496,42.2737734321677,165.695468515799,57.6861021555899,10.4381711142743,100.41924810392,223.489163158649,30289.5100112714,110.059808463085,0.224601101934792,9.29065878683063,9.04511843343224,0.0446235084567567,870.167481017823,792.758189501739,1.52553645801231,14.1799915288724,139.864089785798,0.000678676540217801,331.535757792072,0.0616955579149003,118.253433863537,11.32784232914,0.0550241735917485,0.98477,0.971845,0.279857,0.749672,0.494731,0.770095,0.907973,0.836604,0.853134,0.988664,0.997442,0.890276,9.95421,70.3947,0.999966,0.886736,1,1,1,1,1,0.999995,0.999907,0.88918,0.987218,0.959223,4.45822,0.717454,0.484415,44.5083,0.549916,10.94,11.7067,13.6976,1.11699,0.964794,0.875405,0.145113,0.640819,0.48961,0.680886,0.790198,0.358523,0.727973,0.924482,0.970682,0.808845,2.86594,11.8186,0.993041,0.34737,1,1,1,0.999995,0.999978,0.999784,0.99904,0.595171,0.823927,0.710901,1.54342,0.389471,0.163798,5.9586,0.205031,2.23653,2.38004,3.64373,0.762589,0.274491,0.072806,0.9562,0.367439,0.367418,0.646782,0.675268,0.996446,0.710989,0.710488,0.444762,0.581283,0.816362,0.505656,0.00278964,0.516687,3.9762e-07,1.13716e-08,3.05035e-06,3.99397e-05,0.000396722,0.00397076,0.0164702,0.798571,0.623952,0.699423,0.884256,0.852314,0.858714,0.966754,0.792326,0.937085,0.943404,0.805223,0.805181
8560.546875,14577.5034293553,0.0750402496,0.731986672219908,9.91885800150263,13.0798361401912,265.414207205373,125.736987899111,397.506369688502,47733.6504161712,0.157315296566077,0.0867786705624543,4.98155859607377,209.545700378583,313.1145314622,208.7433250267,0.126365986785407,10.8835796828809,8.67275562486077,3.60162666137671,2.93338337399137,5.17301714468835,0.29973290753375,33.5202625931069,65.8794770963971,43.7170865601412,765.020265812046,275.821469123941,9.37496843700025,13.1607800140966,6.72843945687891,5.31681137462852,3.35393467952475,2.73730138191605,98.0400882843115,9.28011052146836,7.79419854760842,6.41768226128194,57.3455484241099,4.39288983928631,31.9813364127212,2835.7131955679,1.13746333707958,455.835055974657,201.272900615837,19.6090250246206,8.12366748276095,3313.20356331316,12.6350986822954,5.93662210865544,10.9930041076461,50.7146233434289,241.09536681531,42.6323391692195,167.563172795955,58.408535615666,10.6221859841627,102.227366185101,226.738260631573,30965.6665949013,113.522705989587,0.258662535381891,9.32290634383389,9.0769512308599,0.044781655421613,873.258963667665,795.718914577267,1.53132280816068,14.2370520476044,140.431425029351,0.000681495237101654,332.872805145832,0.0619653126832926,118.784264962732,11.3800850732033,0.0552826592314352,0.982261,0.951518,0.307231,0.298883,0.835571,0.821237,0.904538,0.869243,0.865123,0.988298,0.99564,0.907102,8.81891,81.4201,947543,0.513686,1,1,1,1,1,0.999995,0.999908,989.298,0.987242,0.926855,3.73615,0.62964,23.3228,378.553,1190.73,2.26333,48.4477,2889.04,415.624,0.920142,0.617134,0.161875,0.400137,0.66451,0.77133,0.826709,0.370224,0.789439,0.938015,0.963116,0.833382,2.6674,13.1498,3136.88,0.266906,1,1,1,0.999995,0.999978,0.999785,0.999043,25.1787,0.824082,0.619673,1.3739,0.307694,3.35747,15.8357,28.7788,0.56084,4.95528,46.2158,16.9286,0.587343,0.257009,0.946213,0.664516,0.66446,0.532029,0.557611,0.996245,0.58167,0.581363,0.414164,0.551548,0.820465,0.531612,0.106458,0.470851,0.00124148,1.13208e-08,3.03207e-06,2.73155e-05,0.00043469,0.00397499,0.0164821,0.50717,0.623992,0.675397,0.888179,0.846728,0.606349,0.801622,0.491608,0.861467,0.839313,0.515002,0.514659
5060.546875,1268.86145404664,0.0950400496,0.87341524364848,4.51389932381668,14.6106053709604,282.767148381844,151.789619478058,418.375934905893,51147.4435196195,0.189250780437045,0.11245434623813,5.21326591314694,214.196863169281,323.646446355817,227.233891064436,0.159925308819305,11.1278419779629,8.80708398306973,3.74106328109502,3.2005066616626,5.29706777759974,0.323708811148207,34.0708243908597,70.9310234881496,44.2022350749927,774.437741540202,280.400908376277,9.54928036360576,13.5944083326807,6.80639221278443,5.39238389371249,3.42619745324738,2.80852440349878,98.6978064051169,9.34567343537564,7.85725587244919,6.47841845760096,57.914410699559,4.44953723813024,32.5344090384195,2890.40932816459,1.18929579781256,481.223657010927,251.526707722436,19.7070149743693,8.17058691404057,3335.4008727302,12.718799122824,5.97985354970348,11.0779826484186,51.1121128831778,243.087068060123,42.9909049062713,169.43087707611,59.130969075742,10.8062008540512,104.035484266282,229.987358104498,31641.8231785312,116.985603516088,0.29272396882899,9.35515390083714,9.10878402828755,0.0449398023864692,876.350446317507,798.679639652796,1.53710915830905,14.2941125663364,140.998760272904,0.000684313933985507,334.209852499593,0.062235067451685,119.315096061928,11.4323278172667,0.0555411448711219,0.988713,0.783957,0.196932,0.144759,0.229646,0.924004,0.657989,0.845351,0.69183,0.970387,0.990234,0.916467,13.1761,186.424,1139040,1.78246,1,1,1,1,1,0.999995,0.999907,1197.97,0.987254,0.778308,5.61359,0.122359,29.8417,478.315,1631.93,0.878865,47.0144,2884.45,415.325,0.965544,0.593713,0.0920729,0.302311,0.349871,0.883283,0.748509,0.358654,0.740305,0.9195,0.941873,0.836653,3.39845,21.0538,3749.55,2.1942,1,1,1,0.999995,0.999978,0.999781,0.999012,30.5796,0.824179,0.330546,1.80002,0.0772133,4.36761,19.5214,38.1597,0.168535,5.15898,52.0067,19.1363,0.312806,0.113298,0.956909,0.678321,0.678305,0.443401,0.441137,0.994811,0.485401,0.485368,0.468873,0.569377,0.816855,0.56747,0.106924,0.508133,0.00477652,1.13991e-08,3.01403e-06,4.04827e-05,0.00051697,0.0039994,0.0168905,0.614599,0.623828,0.706682,0.885148,0.872831,0.679188,0.88666,0.605222,0.852363,0.885148,0.649747,0.649771
12060.546875,5935.52812071331,0.0190408096,0.0450478967097043,5.05935386927122,16.1413746017296,6.14085080398942,177.842251057005,439.245500123284,54561.2366230678,0.221186264308012,0.138130021913806,5.44497323022011,218.848025959978,334.178361249434,245.724457102172,0.193484630853203,11.3721042730449,8.94141234127868,3.88049990081333,3.46762994933383,5.42111841051114,0.347684714762665,34.6213861886125,75.9825698799022,44.6873835898441,783.855217268357,284.980347628614,9.72359229021126,14.0280366512648,6.88434496868994,5.46795641279646,3.49846022697,2.87974742508152,99.3555245259223,9.41123634928293,7.92031319728995,6.53915465391998,58.4832729750081,4.50618463697417,33.0874816641178,2945.10546076127,1.24112825854554,506.612258047196,301.780514829034,19.8050049241181,8.21750634532019,3357.59818214724,12.8024995633527,6.02308499075151,11.1629611891912,51.5096024229268,245.078769304936,43.3494706433231,171.298581356266,59.8534025358181,10.9902157239397,105.843602347463,233.236455577422,32317.9797621611,120.44850104259,0.326785402276089,9.3874014578404,9.1406168257152,0.0450979493513254,879.44192896735,801.640364728325,1.54289550845741,14.3511730850684,141.566095516457,0.000687132630869359,335.546899853353,0.0625048222200774,119.845927161124,11.48457056133,0.0557996305108086,0.353477,106.872,0.998198,12.1253,10.3223,0.949766,0.754216,0.919608,0.808848,0.979845,0.993987,0.958309,1.45917,9.62281,1923260,120165,0.994248,1,1,1,1,0.999995,0.999908,14591.9,0.987281,5016.46,0.12676,15830.8,51.608,779.258,3601.23,0.81282,40.6933,2674.63,385.384,0.194921,22.8661,0.963426,3.77184,3.43206,0.940477,0.864004,0.386952,0.87366,0.958969,0.963715,0.882731,0.853145,4.37852,6134.56,612.642,0.803313,1,1,0.999995,0.999978,0.999783,0.999025,139.55,0.824347,91.5191,0.169027,129.618,7.39394,27.7304,73.091,0.580457,5.33612,60.8709,22.5141,0.997074,0.434469,0.823514,0.759637,0.759611,0.312281,0.295567,0.995451,0.314664,0.314633,0.269394,0.579424,0.84825,0.604304,0.154921,0.432406,0.0163301,1.66781e-09,2.9951e-06,3.97849e-05,0.00039942,0.00400641,0.0167793,0.789873,0.623935,0.664904,0.90941,0.820479,0.850699,0.963358,0.805456,0.970045,0.977358,0.790089,0.790047
3310.546875,10602.19478738,0.0390406096,0.186476468138276,5.60480841472577,17.6721438324989,23.49379198046,203.894882635953,460.115065340676,57975.0297265161,0.25312174817898,0.163805697589481,5.67668054729328,223.499188750676,344.710276143051,264.215023139907,0.227043952887101,11.6163665681268,9.07574069948764,4.01993652053164,3.73475323700507,5.54516904342253,0.371660618377123,35.1719479863654,81.0341162716548,45.1725321046956,793.272692996512,289.55978688095,9.89790421681677,14.4616649698489,6.96229772459545,5.54352893188043,3.57072300069263,2.95097044666425,2.0176568623035,9.47679926319021,7.98337052213072,6.599890850239,59.0521352504572,4.5628320358181,33.6405542898162,2999.80159335796,1.29296071927853,532.000859083465,352.034321935633,19.9029948738668,8.26442577659981,3379.79549156428,12.8862000038813,6.06631643179955,11.2479397299637,51.9070919626757,247.070470549749,43.7080363803749,173.166285636421,60.5758359958941,11.1742305938282,107.651720428643,236.485553050346,32994.136345791,123.911398569092,0.360846835723188,9.41964901484366,9.17244962314285,0.0452560963161817,882.533411617192,804.601089803854,1.54868185860578,14.4082336038004,142.13343076001,0.000689951327753212,336.883947207114,0.0627745769884697,120.37675826032,11.5368133053933,0.0560581161504953,0.940284,6.18626,0.958212,10.1694,7.04325,0.95855,0.789299,0.929859,0.845048,0.982244,0.993745,0.963215,0.805329,6.75799,1999680,84464.8,0.994291,1,1,1,1,0.999995,0.999906,3001.93,0.987287,3464.94,0.193635,9327.52,52.4373,778.86,3622.39,0.816687,40.78,2679.89,386.472,0.787894,3.5328,0.796424,3.39772,2.73198,0.949964,0.883405,0.391145,0.894586,0.96431,0.964674,0.88259,0.58815,3.60431,6274.55,515.196,0.818222,1,1,0.999995,0.999978,0.999777,0.998989,62.4705,0.824433,76.1579,0.0108234,99.7456,7.46782,27.7412,73.4176,0.583726,5.34497,60.9694,22.5615,0.861947,0.280429,0.946004,0.75934,0.759306,0.293651,0.273126,0.995646,0.291907,0.291863,0.234324,0.616519,0.8492,0.602767,0.155391,0.432501,0.00813324,8.04697e-10,2.97155e-06,4.01962e-05,0.000405258,0.00407272,0.0171475,0.781609,0.62365,0.673756,0.909399,0.828919,0.851889,0.963289,0.802407,0.972465,0.977657,0.789801,0.789759
10310.546875,2824.41700960219,0.0590404096,0.327905039566847,6.15026296018032,19.2029130632681,40.8467331569306,229.9475142149,480.984630558067,61388.8228299643,0.285057232049948,0.189481373265157,5.90838786436645,228.150351541374,355.242191036668,282.705589177643,0.260603274921,11.8606288632088,9.21006905769659,4.15937314024995,4.0018765246763,5.66921967633392,0.395636521991581,35.7225097841182,86.0856626634074,45.6576806195471,802.690168724668,294.139226133287,10.0722161434223,14.8952932884329,7.04025048050096,5.6191014509644,3.64298577441526,3.02219346824699,2.67537498310887,9.54236217709749,8.04642784697148,6.66062704655802,59.6209975259063,4.61947943466203,34.1936269155145,3054.49772595464,1.34479318001151,557.389460119735,402.288129042232,0.501477235423348,8.31134520787943,3401.99280098132,12.9699004444099,6.10954787284758,11.3329182707362,52.3045815024247,249.062171794563,44.0666021174267,175.033989916577,61.2982694559702,11.3582454637166,109.459838509824,239.73465052327,33670.2929294209,127.374296095594,0.394908269170287,9.45189657184692,9.20428242057051,0.0454142432810379,885.624894267034,807.561814879382,1.55446820875415,14.4652941225324,142.700766003563,0.000692770024637065,338.220994560874,0.0630443317568621,120.907589359515,11.5890560494566,0.0563166017901819,0.975503,2.02088,0.855546,7.68038,4.37067,0.974775,0.853669,0.943336,0.894138,0.986917,0.994402,0.968077,0.483775,6.47951,2076990,29605.3,0.997878,1,1,1,1,0.999995,0.999912,3874340,0.987378,1195.82,0.35378,2791.75,53.4399,796.14,3755.26,0.825903,40.7953,2682.59,387.188,0.880556,1.25234,0.618974,2.86384,2.03932,0.964217,0.912319,0.396782,0.921012,0.972227,0.968386,0.883899,0.440482,3.52333,6404.66,305.482,0.901507,1,1,0.999996,0.99998,0.999805,0.999189,2230.96,0.824908,44.4832,0.114059,54.3669,7.56537,28.1231,74.9548,0.593209,5.35388,61.126,22.631,0.753848,0.188498,0.947358,0.752035,0.751991,0.27262,0.244021,0.995959,0.263579,0.263512,0.190852,0.653654,0.847523,0.601485,0.155707,0.433778,0.00252808,1.05561e-08,2.96167e-06,3.3361e-05,0.000374393,0.00368119,0.0145737,0.765321,0.624866,0.678464,0.908158,0.834732,0.85447,0.965024,0.807065,0.975104,0.978833,0.791168,0.79111
6810.546875,7491.08367626886,0.0790402096,0.469333610995419,6.69571750563486,0.951433773327264,58.1996743334012,256.000145793847,22.7615681762144,64802.6159334126,0.316992715920916,0.215157048940833,6.14009518143962,232.801514332071,365.774105930285,301.196155215379,0.294162596954898,12.1048911582908,9.34439741590555,4.29880975996826,4.26899981234753,5.79327030924531,0.419612425606039,36.273071581871,91.13720905516,46.1428291343986,812.107644452823,298.718665385623,10.2465280700278,15.328921607017,7.11820323640647,5.69467397004837,3.71524854813789,3.09341648982972,3.33309310391424,9.60792509100478,8.10948517181224,6.72136324287704,60.1898598013554,4.67612683350596,34.7466995412128,3109.19385855133,1.3966256407445,582.778061156004,452.541936148831,0.599467185172092,8.35826463915905,3424.19011039836,13.0536008849386,6.15277931389562,11.4178968115088,52.7020710421736,251.053873039376,44.4251678544785,176.901694196733,62.0207029160462,11.5422603336051,111.267956591005,242.983747996194,34346.4495130507,130.837193622095,0.428969702617386,9.48414412885017,9.23611521799816,0.0455723902458941,888.716376916876,810.522539954911,1.56025455890252,14.5223546412644,143.268101247116,0.000695588721520918,339.558041914634,0.0633140865252545,121.438420458711,11.64129879352,0.0565750874298686,0.984227,1.97567,0.709323,45.5595,0.947947,0.979223,0.874963,0.949119,0.912933,0.988477,0.996989,0.971284,0.991271,0.998179,2239410,63863.5,1.3429,1.52753,3.89994,0.420478,0.997057,0.999813,0.999908,3114270,0.987267,2531.95,0.878179,5198.42,54.1446,797.806,3781.66,0.82834,40.9014,2689.17,388.464,0.909568,1.87887,0.45284,7.92761,0.701474,0.969268,0.923632,0.399147,0.932407,0.975406,0.977477,0.886563,0.957699,0.960719,6819.83,460.44,0.140866,0.428942,0.313237,0.799246,0.987409,0.997054,0.99865,2026.14,0.824144,66.8412,0.926177,76.5988,7.62227,28.1616,75.2633,0.595402,5.36264,61.2117,22.6734,0.709623,0.270207,0.95883,0.74707,0.747024,0.259839,0.228669,0.996059,0.248007,0.247931,0.183479,0.67309,0.338792,0.288554,0.205072,0.478372,0.00544207,9.49015e-09,2.35925e-06,3.12761e-05,0.000501536,0.00567211,0.0201982,0.796663,0.622681,0.722225,0.165189,0.865498,0.854582,0.965739,0.806825,0.976672,0.978931,0.791144,0.791086
13810.546875,12157.7503429355,0.0990400096,0.61076218242399,7.24117205108941,2.4822030040965,75.5526155098718,282.052777372795,43.6311333936057,68216.4090368609,0.348928199791883,0.240832724616508,6.37180249851279,237.452677122769,376.306020823902,319.686721253115,0.327721918988796,12.3491534533728,9.4787257741145,4.43824637968657,4.53612310001876,5.91732094215671,0.443588329220496,36.8236333796238,96.1887554469125,46.6279776492501,821.525120180978,303.29810463796,10.4208399966333,15.7625499256011,7.19615599231198,5.77024648913233,3.78751132186051,3.16463951141245,3.99081122471961,9.67348800491207,8.17254249665301,6.78209943919606,60.7587220768045,4.73277423234989,35.2997721669111,3163.88999114801,1.44845810147748,608.166662192274,502.79574325543,0.697457134920835,8.40518407043867,3446.3874198154,13.1373013254672,6.19601075494365,11.5028753522813,53.0995605819226,253.045574284189,44.7837335915303,178.769398476888,62.7431363761223,11.7262752034936,113.076074672186,246.232845469119,35022.6060966806,134.300091148597,0.463031136064485,9.51639168585343,9.26794801542581,0.0457305372107503,891.807859566719,813.48326503044,1.56604090905089,14.5794151599963,143.835436490669,0.00069840741840477,340.895089268395,0.0635838412936468,121.969251557907,11.6935415375833,0.0568335730695553,0.981105,1.91691,0.86006,60.879,0.790602,0.981211,0.887037,0.953083,0.924408,0.98935,0.996032,0.972755,0.992494,0.998333,2330400,18196.7,0.138562,1.20935,3.1202,0.633037,0.998549,0.999928,0.99992,2371880,0.98739,711.791,0.898148,1298.96,54.8631,796.913,3801.41,0.829986,40.9239,2690.17,388.933,0.884793,2.30432,0.619075,9.34628,0.398107,0.972225,0.930955,0.40074,0.940133,0.977525,0.974747,0.883492,0.971574,0.976955,6978.37,246.578,0.0902147,0.379236,0.257968,0.812342,0.989615,0.99785,0.998936,1775.3,0.824762,35.1911,0.932125,38.0761,7.67914,28.1336,75.441,0.596839,5.36405,61.2152,22.6846,0.828619,0.331868,0.962437,0.75446,0.754428,0.248552,0.216633,0.996112,0.235225,0.235147,0.161146,0.709243,0.248186,0.157659,0.208954,0.490096,0.0136616,3.9621e-08,3.37338e-06,3.11543e-05,0.000493365,0.0057526,0.0168285,0.804453,0.624439,0.723748,0.178282,0.868181,0.854556,0.966286,0.805644,0.977877,0.978878,0.790938,0.790879
2435.546875,4379.97256515775,0.0038409616,0.752190753852561,7.78662659654395,4.01297223486573,92.9055566863424,308.105408951742,64.500698610997,71630.2021403092,0.380863683662851,0.266508400292184,6.60350981558596,242.103839913467,386.837935717519,338.177287290851,0.361281241022695,12.5934157484547,9.61305413232346,4.57768299940488,4.80324638769,6.0413715750681,0.467564232834954,37.3741951773766,101.240301838665,47.1131261641016,830.942595909134,307.877543890296,10.5951519232388,16.1961782441851,7.2741087482175,5.8458190082163,3.85977409558314,3.23586253299519,4.64852934552498,9.73905091881935,8.23559982149377,6.84283563551507,61.3275843522536,4.78942163119383,35.8528447926095,3218.5861237447,1.50029056221047,633.555263228543,553.049550362029,0.795447084669579,8.45210350171829,3468.58472923244,13.2210017659958,6.23924219599169,11.5878538930538,53.4970501216715,255.037275529003,45.1422993285821,180.637102757044,63.4655698361983,11.9102900733821,114.884192753367,249.481942942043,35698.7626803105,137.762988675099,0.497092569511584,9.54863924285669,9.29978081285346,0.0458886841756066,894.899342216561,816.443990105968,1.57182725919925,14.6364756787283,144.402771734222,0.000701226115288623,342.232136622155,0.0638535960620392,122.500082657102,11.7457842816466,0.057092058709242,0.989735,0.255062,0.28174,12.5091,0.916272,0.968763,0.828045,0.92139,0.880534,0.982195,0.985771,0.953646,0.533901,1.04324,2009510,31133.4,0.757258,0.136375,0.365535,0.905963,0.999701,0.999984,0.99991,1523050,0.987378,1195.1,0.770294,1945.19,52.3032,752.056,3484.05,0.764005,41.6733,2722.66,393.964,0.958944,0.199797,0.140924,3.58568,0.638967,0.948467,0.875041,0.38851,0.889563,0.957365,0.933717,0.853159,0.225441,1.23737,5927.42,293.655,0.771268,0.718739,0.665772,0.92556,0.996288,0.999168,0.998984,1301.76,0.824984,41.6547,0.518609,42.4039,7.36493,27.0472,70.4939,0.543233,5.36978,60.7492,22.5168,0.393127,0.122242,0.956327,0.69317,0.693151,0.2965,0.30892,0.995708,0.334742,0.334548,0.459848,0.684935,0.752849,0.495119,0.161792,0.427518,5.03109e-08,6.57591e-09,1.90267e-06,2.60472e-05,0.000430266,0.00593677,0.0171835,0.679346,0.623848,0.572701,0.792002,0.736691,0.822324,0.956315,0.757618,0.939068,0.970569,0.77175,0.77181
9435.546875,9046.63923182442,0.0238407616,0.893619325281133,8.3320811419985,5.54374146563496,110.258497862813,334.15804053069,85.3702638283883,75043.9952437574,0.412799167533819,0.29218407596786,6.83521713265913,246.755002704164,397.369850611136,356.667853328587,0.394840563056593,12.8376780435367,9.74738249053241,4.71711961912319,5.07036967536123,6.16542220797949,0.491540136449412,37.9247569751294,106.291848230418,47.598274678953,840.360071637289,312.456983142633,10.7694638498443,16.6298065627692,7.35206150412301,5.92139152730027,3.93203686930577,3.30708555457792,5.30624746633035,9.80461383272663,8.29865714633454,6.90357183183409,61.8964466277027,4.84606903003776,36.4059174183078,3273.28225634138,1.55212302294345,658.943864264813,603.303357468628,0.893437034418323,8.49902293299791,3490.78203864948,13.3047022065245,6.28247363703972,11.6728324338264,53.8945396614205,257.028976773816,45.5008650656339,182.5048070372,64.1880032962743,12.0943049432705,116.692310834547,252.731040414967,36374.9192639404,141.225886201601,0.531154002958683,9.58088679985995,9.33161361028112,0.0460468311404628,897.990824866403,819.404715181497,1.57761360934762,14.6935361974603,144.970106977775,0.000704044812172476,343.569183975916,0.0641233508304316,123.030913756298,11.7980270257099,0.0573505443489287,0.988658,0.226788,0.642353,28.4192,0.728456,0.975273,0.865981,0.934701,0.910938,0.986002,0.988928,0.960832,0.953557,0.934226,2184470,208210,0.85627,0.212688,0.220916,0.932617,0.999822,0.99999,0.999912,1514840,0.987425,7842.5,0.944759,11579.7,53.6439,761.899,3576.42,0.785912,41.6279,2723.17,394.359,0.931508,0.32744,0.391501,6.08917,0.318889,0.958694,0.90051,0.393832,0.91301,0.965514,0.94423,0.857262,0.76669,0.588338,6358.15,783.674,0.795815,0.73533,0.687276,0.937813,0.997176,0.999375,0.999073,1335.49,0.825269,111.384,0.83756,108.054,7.50066,27.2855,71.8311,0.558932,5.37964,60.9753,22.6125,0.63166,0.24576,0.961561,0.745448,0.745414,0.283501,0.271648,0.995841,0.300952,0.30084,0.402486,0.726165,0.756018,0.592119,0.157536,0.428734,3.40805e-07,6.92254e-09,1.98954e-06,2.7138e-05,0.000446028,0.00599754,0.016144,0.712854,0.624324,0.598079,0.559477,0.779864,0.831767,0.961808,0.775856,0.952743,0.972901,0.779444,0.779393
5935.546875,13713.3058984911,0.0438405616,0.0652519783423573,8.87753568745304,7.07451069640419,127.611439039284,360.210672109637,106.23982904578,78457.7883472057,0.444734651404787,0.317859751643535,7.0669244497323,51.5143320713899,407.901765504753,375.158419366323,0.428399885090491,13.0819403386187,9.88171084874137,4.8565562388415,5.33749296303246,6.28947284089088,0.51551604006387,38.4753187728822,111.34339462217,48.0834231938045,849.777547365444,317.036422394969,10.9437757764498,17.0634348813533,7.43001426002852,5.99696404638424,4.0042996430284,3.37830857616065,5.96396558713571,9.87017674663392,8.3617144711753,6.96430802815311,62.4653089031518,4.90271642888169,36.9589900440061,3327.97838893807,1.60395548367643,684.332465301082,653.557164575227,0.991426984167067,8.54594236427753,3512.97934806652,13.3884026470531,6.32570507808776,11.7578109745989,54.2920292011694,259.020678018629,45.8594308026857,184.372511317355,64.9104367563504,12.278319813159,118.500428915728,255.980137887891,37051.0758475703,144.688783728102,0.565215436405782,9.6131343568632,9.36344640770877,0.046204978105319,901.082307516245,822.365440257026,1.58339995949599,14.7505967161923,145.537442221328,0.000706863509056328,344.906231329676,0.064393105598824,123.561744855494,11.8502697697733,0.0576090299886154,0.700354,0.806925,0.613283,24.0565,0.691765,0.97839,0.684452,0.926145,0.700896,0.950703,0.985338,0.981545,0.963629,0.957866,2445680,227017,0.999904,1,1,1,1,0.999995,0.999912,1396780,0.987445,8418.21,0.984873,11368.8,55.9639,788.111,3785.19,0.822742,41.4082,2716.11,393.654,0.457864,0.0012017,0.3629,5.57749,0.270444,0.972866,0.764953,0.386159,0.88255,0.952301,0.9502,0.916983,0.871601,0.782849,7004.03,852.316,0.98051,1,1,0.999996,0.999979,0.999793,0.999091,1335.9,0.825434,120.245,0.915447,111.664,7.74539,27.8499,74.7133,0.588389,5.3895,61.331,22.7576,0.9863,0.423362,0.97146,0.758091,0.75805,0.228163,0.188796,0.993148,0.232062,0.232026,0.183211,0.614847,0.514616,0.336979,0.178495,0.431798,0.262162,1.15671e-07,2.87921e-06,3.57504e-05,0.000391953,0.00391787,0.0160709,0.773458,0.62434,0.700463,0.569165,0.853946,0.847989,0.963879,0.793656,0.977612,0.977126,0.787896,0.787857
