,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105
h(0.229883-X50),-0.00370559586731025,-6.30903102901305,2.07383700385518,53.9237996629551,6.47342704940558,-149.31747142663,-143.012173746365,-0.925470351322563,-9.23413687918304,-11.4357263048584,-3139.49507828898,-18.0743986055448,43.2885116547457,526.282250171562,-2001887.24230808,-42666.2080870008,111.644466251435,125.631635830365,222.657656153078,-1613.11758825547,-21.3442055853507,-36.8281933179556,-7.3188534802466,-315468.834161331,-20.9761634266785,-1039.67477163291,6.3683632293093,-1605.88756600015,-18.267543184262,-221.610775482605,-1639.23572915424,12.2581219992562,15.4765683457561,-940.001764586368,-6.97952486285657,0.604539302848234,0.275234231653853,1.58308369496758,7.63157504055456,3.7479704365134,-6.05999910931774,-10.2070544111069,-0.819741324035559,-1.71498113398203,-2.26919087527105,-92.8927918182494,-2.00930483065402,7.7788988624444,54.2238461038709,-7404.32471499303,-376.869075202564,14.8093580554367,23.4478898301476,21.3607536922176,-10.5964580790929,-0.860137830248814,-0.82010268891784,0.0299761681406794,-344.200805538521,-2.06125916541198,-34.2159224538916,-0.389122430745425,-20.0344050865777,-2.1245286296806,-0.322257791791575,-26.1519730392699,1.15150334730486,2.1571479996087,-11.4241425384669,-0.911774577451293,-0.893207143334386,-0.253108127108171,-0.0890942318222961,-0.0121711573657029,-0.0192133913054241,-0.575702921763322,-0.416480790040167,0.000810460043591393,-0.152349401443144,-0.155175385116255,0.124179658428853,0.00956946492407396,0.930939809286248,0.256981993191578,-0.0299189106374369,0.193857534724836,-7.30022127933777e+37,0.0557193336144183,0.0889201397094432,0.196542757712768,0.272443667792056,0.32992972648126,0.315809298564836,0.465652000134635,0.478850895452077,0.0786510094591111,0.171015427031263,0.153015989253156,-0.581946952938484,-0.0291615951537683,-0.469884380887233,-0.0060064597709038,-0.0014024903299612,-0.261703434903832,-0.193752598235085
h(X4-0.403361),20.9823072492419,-414.301810725935,3.00139483590966,321.001160750765,0.872324177615091,-624.941854579266,13210.8372230974,1.35815491261244,-303.770898950336,277.862488822958,-844.739446213879,-299.16326084768,-62.366974189095,-3706.72571760336,8132466.64338997,-817938.644175156,63566.1198865258,1621.31627095146,48690.0896708996,-65384.1220437661,2268.29961098664,10559.0085657879,590.207917495653,-10041107.6779119,1978.39439934359,-16194.3219407912,613.623501673177,-20063.3021085077,-429.661297227868,-4892.8953156688,-19224.7645240387,305.428831378232,-580.64534817712,-15190.9287752711,-4003.82083528417,12.9345451240787,-82.1857587062163,-1.0345832308275,96.5602151514652,-5.38794808471487,-59.2444533264335,454.199992368805,5.99563214479624,-52.2984788080232,43.9231380632052,238.385370200221,-26.730689917316,13.9171692161007,-337.499241216311,9948.39135166484,-1460.20916450412,2124.70545300593,181.602415288988,936.377919033844,-374.318724218811,139.152877813404,282.927169213495,37.5474463438119,-5464.51684656937,85.9099114839665,-303.269726706341,35.6853796119918,-227.621451880206,-54.1652911278361,-157.653065196815,-522.637988789016,48.4369098484846,-51.4244415141959,-624.289262621938,-279.392469078274,-9.54848406261014,-6.36650845870022,0.858300887175963,-2.84492814859637,-4.96213042002943,6.40210237016897,6.69069247058128,0.363889557663859,3.25040052417958,3.23969539074189,0.997605466015723,-2.29987762661167,-21.9090068550785,-13.6016426016921,-4.07627474171986,-4.49548232385388,3.51130191090915e+39,-1.02614618013281,-0.808897502051278,-0.678182809228933,-0.600670325998801,-0.515140152445317,0.123497545930221,-12.2313046544906,2.43317856496387,-2.01031550333572,-19.140641539302,-9.29360080688633,-3.18417984805339,0.707217000616875,-1.56193184299661,1.19399598225692,0.307342263313634,1.47906478815706,2.59535234624134
h(X4-0.428513),1.75168039044709,-395.334743488809,2.89200714739089,231.707778003863,12.6980728814238,-207.138577944482,6131.29795361911,-1.19661194777169,-226.61523195244,116.449693768938,-1132.73868818708,-68.265171035754,-55.4545956015766,-2298.87219089737,7967084.07587652,-18052.0686627651,31778.6354146063,834.53760407103,25463.3641182912,-23982.9926072403,1017.35683969695,5346.15513071857,-22.4036076888762,-3701354.95768979,105.218409486332,-4260.03425187036,314.648759807537,-4010.16852998617,-208.181856871147,-2104.90742506808,-8686.85408903719,122.998944428731,-249.290974469761,-6132.9651743577,-1826.93939609074,-1.25603937576604,-46.9500885898627,0.811481401338455,59.229877264665,0.827465628158509,-28.6235996707121,183.890128669984,0.922719592510857,-35.4448039939708,17.7459520593938,116.273366624993,-9.52227212443114,2.07007744522484,-186.917742283807,16336.8200014654,925.613577147968,1071.96396535099,99.7635937029737,491.773442469178,-127.142499970336,65.3333769036185,144.435748242177,13.3175419742177,-2387.03271980742,34.7308253747493,-54.463266973118,14.9049473048259,-42.9779293064804,-25.8962985251788,-66.1124571380302,-229.630632947241,21.0227814196916,-21.1927696613813,-275.206057269785,-124.376978518194,2.55860074607255,0.641490293401533,0.591007107486777,-0.309527941423046,-1.36580626043578,1.41204599760293,1.69401323645676,0.265421091084591,0.544890691363082,0.535152444173434,-0.16836299637764,-1.82693159448734,-8.28023284837827,-5.06679070250103,-1.12823044083098,-0.603594154318292,1.70798104011154e+39,-0.493490261629045,-0.404586341217456,-0.366952560158888,-0.5096210622581,-0.480684721266173,0.0122544641119834,-3.02267575455816,1.24513082093465,-0.50364627159769,-8.32590720921145,-2.44240900949403,-1.04656427003869,0.410493181116531,0.292951366340226,0.392151496599225,-0.0581239103889973,1.31835401258852,1.74200158995221
h(X3-0.00704093),152.990166615943,2618.38544317629,65.4779797072511,1797.53653352355,-4.42711495700673,9408.47396546258,22707.9811476956,-165.132531181557,-1319.84630085509,-1301.48526816697,175913.33869513,-4077.80655783907,-443.158482050208,-5165.7195903464,210606866.431602,4353635.36814531,11322.3673655767,-14234.0914739225,-1069.29621362417,59535.3796856329,3165.78950882428,6955.02200647568,6522.9854543075,-1043221.55790403,18326.6675631762,150725.163684932,56.9465236876694,164795.41445099,-147.38421145021,-22549.7033765474,-110506.637177739,-163.184921903157,-7843.52056375211,-153179.842665573,-9250.12095699627,101.806965613689,756.732364502415,42.8347543444643,529.163842110153,160.634783566017,289.656044793301,329.905029628274,-118.614841557876,-207.116851536687,-306.341438953197,5324.20372268423,-414.991769275565,-28.7718184472471,964.495085577731,671410.900487131,43687.597687711,-1391.84587515761,-2794.25046928366,-2046.75454867825,570.388074388373,122.455110356572,142.062252518483,95.989347914822,30738.0114649364,237.425956241507,4313.35355086716,24.8758174998948,2144.70884964443,-71.7332124766627,-1069.17294358163,-3103.02443190506,-59.1787459741032,-835.230570454417,-4692.82154114453,-1388.42688801962,-19.6897792972394,3.13676083572623,-3.02015582078669,-10.6397227097778,-14.4554887825784,-0.447921276680698,-16.5725790295824,13.5015282904757,-12.9374716066814,-12.4997334610057,-61.0240405006485,-55.0295387622594,15.597881509321,17.5947715853717,-16.5710844528429,16.2435052141152,-2.80652966795057e+40,6.52869166603946,5.85819710857762,6.29741238860852,9.05455528945835,2.04104421619256,-3.60241087301859,89.4942711327392,-22.8324199461751,60.5291238866688,40.3366968334309,165.581367963059,15.0873865373705,11.3071899320083,63.5776114944362,34.2617535610263,7.26700169936848,33.2083800580493,65.8886141397762
h(X3-0.00864091),191.957383685904,-1620.97460359448,-52.2423645589627,-961.97295320571,-110.087302015585,-6700.31071245533,-12714.7305036279,78.4470144984786,622.066397297576,476.379711302483,-105794.471854223,1911.21961580781,393.601154013829,6122.40104346016,-140497256.740594,-1715144.29852295,-5526.2855490365,6322.8301460145,-3949.47106265332,7106.28653176794,-2209.30692463155,-3701.39218591432,-6106.47800537263,19623332.7505214,-17071.8607048692,-81637.1265809796,-52.0671565974239,-108042.14819753,88.6977432804596,9398.63981833661,47543.4841632939,-214.16347953269,4778.0964032111,86555.179689877,5450.73609087224,14.8158765033452,-352.367589677297,-35.22189670351,-359.447985592672,-105.820017903935,-211.930742514764,-328.614102190323,51.9929628129408,87.1156918541868,120.467987342752,-2805.76363546589,191.026536573737,6.35941033810069,0.248028077225477,-440337.799768459,-21662.1453175574,635.161523563837,1251.47897596184,820.338859978026,-57.392677609645,-79.4021379998641,-77.1720613508951,-96.104562916307,-11256.6940002066,-199.13813545029,-2113.71128394588,-24.3365272895911,-1174.50154663381,44.5716601188679,533.503315918906,1569.9595217425,-21.164629760725,482.211813047044,2944.47352048116,877.396443551308,3.05459165428314,-7.56026547379961,0.0529777314947987,-4.11756894940177,-3.23640332571437,-6.02331636281761,0.601148480181057,-6.66010993777877,4.8643514607494,4.56303795053171,37.7966298201116,27.7276249999267,7.8016847072999,6.21175611726837,3.4025556455965,-3.87701214144845,1.40636830296556e+40,-4.75645844157406,-4.74227410704413,-5.17567978429347,-6.65928365680538,-2.44719066586315,0.16829062513426,-28.7210000752571,9.32614429084246,-31.6606700448939,-9.62657401295766,-72.2286523283214,-6.84674552475371,-6.58627343339646,-23.8349388061197,-16.1329314028628,-3.37757266796911,-12.2183793483089,-27.3149454235018
h(X3-0.00544095),-345.056666927304,-971.429265775606,-12.9585536823896,-810.031888692128,115.81061136759,-2730.1680446436,-9725.76509804785,87.0093098804196,680.006781926365,829.853754635144,-69827.2512706232,2188.54647285757,49.5327391036916,-998.587787312411,-70144981.602341,-2589893.09936613,-5650.12118675164,7903.3306651705,5033.24893140716,-64498.5135412467,-919.97982668905,-3185.70719668539,-535.604125965768,-17441038.1273772,-1584.63195509153,-69536.6621522404,-3.14316820826158,-57969.0009076279,67.8844335977156,13406.8827652822,63819.7486499145,373.870545076311,3089.46756556785,68138.1351345309,3968.39423223859,-115.005587944236,-402.29503718376,-7.37682593702133,-165.842619653259,-54.7323857653622,-76.3010163886179,2.88608615699911,66.6963018467683,117.533246108995,187.377699447757,-2508.71605451471,225.109110303507,22.0996667029952,-964.800154143249,-230262.352737729,-22004.5275136459,761.203492345848,1541.56139110475,1224.48070924279,-499.069831958818,-41.1664671307865,-63.2731645963162,-1.9302539495488,-19065.3718659641,-41.490367129811,-2202.09151362391,-0.0412127214873766,-977.493254857876,28.9305822827424,547.2902657526,1558.13077615737,79.5356669122769,355.755213443917,1785.52933514902,523.496758109996,16.1538165310409,4.14649691378034,2.98842985939569,14.627084005305,17.5630104189638,6.14645752576704,15.6126851432979,-6.81594617255199,7.80052372854333,7.66259717920316,23.0489562320534,27.2665342046087,-23.4049511762424,-23.7737278733814,13.0308446641894,-12.1287430507009,1.39884309267074e+40,-1.75948800821089,-1.16194749685275,-1.24109475498922,-2.5580464008019,0.236569843569473,3.25276265936331,-60.9204712419824,13.5099414581017,-28.667687776074,-30.1004904337614,-93.1555555485786,-8.13662123197897,-4.65986937868378,-39.528644000094,-18.1311864673923,-3.9079235308748,-20.7550716597234,-38.3689909177017
h(19.6467-X6),0.0039053894235199,0.019756088848453,-0.0138531109697538,-0.613971570239764,-0.0812144615588882,-0.175883885110691,-3.89587487117055,-0.00318331235203751,-0.039487326469005,-0.0900513157274467,-7.5092513056407,0.0221998441652157,0.145879336648926,1.87186221983582,-4527.95960888898,-47.8632617331651,0.208844683106672,-0.00514600931293962,0.0251574607848378,-12.0449516418583,-0.593981718638283,0.22854535275864,0.547166667043073,370.694423569792,1.50795479932283,1.9080392620584,0.0176742239189668,-0.0537109629128047,0.114590210618377,1.39898652336763,4.76524478464099,-0.0773188906574513,0.139121138952873,10.5979467611861,1.48127695106083,0.000634329458243249,0.00444781918407326,-0.0124477043269631,-0.112910746391043,-0.0178840415063112,-0.0178601249912777,-0.177560107693465,-0.00480980781092976,-0.00617957576206872,-0.0149233663197052,-0.139169761995425,0.000935372672112519,0.0237739450195716,0.19832745748272,-11.3327907187279,0.0194424898827354,-0.00251839914163358,-0.00137259184254764,-0.00192618533615963,-0.081174001008513,-0.0242984806917379,-0.0015893684653819,0.00935091625809503,0.414262083604961,0.0162426882776075,0.0342825150982161,-0.000667706316567192,0.0280380287431899,0.0194431209012141,0.0561214138701229,0.201821250202262,-0.0141331873787071,0.0150987533464957,0.28476095775285,0.098501748437018,0.000392299873057104,0.00235298336155246,0.00135288317861776,-0.00269632095636709,-0.0027641935803497,-0.00745141598768675,-0.00674597772451943,0.000212002791272358,-0.00507434327602559,-0.00505347497967856,-0.00130560128910135,-0.00347368106931644,0.00815894067878123,0.00678168098157214,0.000146423082051781,0.00527090345111386,1.32445073695499e+35,-0.000288556963175477,-0.000540364809503665,-0.000643491097579125,-0.000738607938056138,-0.000763416511235553,-0.000495354938363503,0.00788750364453814,-0.000539592369410896,0.000439390907374762,0.00404148113057201,0.00196533479474931,2.11603689895718e-05,-0.00019524115456486,0.0020643903309465,0.000188913074456945,2.84129001359184e-05,-0.000936300341047822,-0.000710788332196782
h(X1-6017.58),0.000212911001774822,0.0314211489122957,-0.00111367045333494,-0.00956387714581261,-0.00373814869623085,-0.0186262516465242,-0.241145967435377,0.000240967411246086,-0.00736951368158334,0.00957453743410063,0.752546082046022,0.0156233493539492,0.0163103666605339,0.0891166935544524,793.064443248409,-116.101852608249,0.237574223733584,0.0147737736223431,0.327512384794892,2.42507569458475,0.0542571490123542,0.122451684249432,0.0949620624418208,-884.090052618305,0.2639760030997,-4.48830841093806,0.00415142088464753,-5.20581729358867,-0.0129395496125336,0.039153633716889,-1.75456030612666,-0.00570207479616941,-0.0618729958215888,-1.43629976398569,-0.152826011010682,0.000950918074506028,0.00017592080904468,-0.000740718227607509,-0.00412041223326397,-0.00142132689746109,-0.00556954657179425,-0.000688175722721191,0.000363476012436124,-0.000978064269302768,0.00195777655775083,0.0103778912821702,0.0012413679943111,0.00278145935405675,0.00164859645137258,0.245959199725432,-0.444970977121095,0.00876789728777953,4.60957152128733e-05,0.00548300034038663,0.0168010515844669,0.00222713318133651,0.0030549789407861,0.00140066766111459,-0.741292257262785,0.00287315980745417,-0.0846861263126848,-0.000129152673498241,-0.047574849500225,-0.00297232585982471,0.000971694691986001,-0.0306346235374852,-0.00124671919077815,-0.00586274370224498,-0.0155570414516895,-0.00735605965095725,-0.00119738386761397,-0.000612972032020675,-1.95001108519051e-05,-0.000289745457714483,-0.000296702456367811,0.00055824925597133,0.000650404906312499,-3.8354008868789e-05,0.000377832379309201,0.000382542835084287,0.000328049081137023,0.000568064757923737,0.000180522373323632,0.000254288778023631,-0.000270648082492255,-7.87151926989224e-05,-2.0042936846144e+35,4.97172225123958e-05,1.37243285925002e-05,-1.79613540544329e-05,1.57715817130442e-06,-6.00124834740593e-05,-2.84854714881049e-06,-0.00103426665056029,0.000104097694965202,-0.000255351193927128,-0.000427998021404506,-0.000508820107017969,0.000145997974965502,-6.44512000954955e-05,2.86593821291502e-05,-8.60216642734616e-05,-1.7678635055792e-05,0.000159915563555909,0.000240089255674905
h(X1-5785.16),-0.000133764057828102,-0.0131014506326282,0.000716674835837811,0.0106463587649355,0.00234965144277234,0.0170167858248375,0.160572678502162,-0.000103957777532858,0.00374683865325819,-0.0041557874385204,-0.426440503872608,-0.00959778574118892,-0.00868020336397688,-0.0701972533752264,-412.158484507851,52.5855098991828,-0.14581354441345,-0.00539601325588968,-0.154578720839936,-1.02121997043648,-0.0122275689145603,-0.0503590566564146,-0.0153559583078305,388.837692992767,-0.0438044505621446,2.24497549611897,-0.00182499956210286,2.6276264107052,0.00612424142166104,-0.0349059987287562,0.849701771233556,0.00288957624539147,0.029811058176194,0.613776662364744,0.0662002924222584,-0.000549825625592435,0.000123972418676454,0.000486882418225864,0.00335539806446689,0.000790936309343098,0.00292846276461313,0.00179036671793034,-0.000148631556134636,0.000472937973998631,-0.000874207987297519,-0.00572776975990282,-0.00071359951787934,-0.00146629734166182,-0.00323989885616933,-0.182583692052661,0.20807521200284,-0.00470078647670778,0.000260057219651539,-0.00271180860773998,-0.00712756110215607,-0.000571939994467532,-0.00132765376078775,-0.000212814961594357,0.364467959996638,-0.000613725289731719,0.0421915780199317,0.000167330973886875,0.0242722889051708,0.00137459730402128,-0.000967647303352558,0.0143822689116275,0.00066615290501242,0.00278918074778722,0.00570256746772213,0.00305421054787449,0.000778093939527402,0.000380755751576305,1.42472574435192e-05,0.000247698881248076,0.000249495435709049,-0.00023793419087137,-0.000288313796801037,1.49190755288601e-05,-0.000164786683462343,-0.000167223533829997,-0.000172975334099999,-0.000268449880334131,-0.000186208652090668,-0.000212942749217832,0.000122307057203222,-2.77256003046868e-05,9.90804530394663e+34,-3.22639027666601e-05,-1.81769508091088e-05,-2.05287557205984e-07,-6.21971095220397e-06,2.44887748801686e-05,-3.43926157633799e-06,0.000448450842322588,-8.46482873935795e-05,0.000121474341081371,0.000143273674232908,0.000150021309294127,-8.28131716803622e-05,3.09930058048124e-05,-6.32578745747575e-05,3.25305319335325e-05,2.41210733422503e-06,-0.000105167411659151,-0.000143819299929703
h(X1-6250),-6.31833782963773e-05,-0.0184130651311548,0.000416562296936318,-0.000278360567691521,0.00144508811068608,0.00181572329502988,0.0798632561933525,-0.000137727745007537,0.00377518091384391,-0.00542919845595254,-0.321970206418404,-0.00591451534641888,-0.00776051338110284,-0.0203126875181342,-381.152371464681,64.485187630184,-0.0921739393141721,-0.00935635038912895,-0.174135587513757,-1.40933692261003,-0.0426375681910295,-0.0728297670650894,-0.0821286330407306,507.130970133319,-0.227094294174734,2.24674854923212,-0.00235713955463717,2.58282484976605,0.00682470398005889,-0.00299328155802004,0.908254233456276,0.00283361871114235,0.0321085974698043,0.823488392529238,0.086635067223505,-0.000407592101047398,-0.00024309198599678,0.00026997961746699,0.000890124372047786,0.000653402374719829,0.0026544834175538,-0.00107817518080811,-0.000214316395892834,0.000527216496848999,-0.0010862557792657,-0.00458445304368384,-0.000521112063275386,-0.00133454116699401,0.00143790495112572,-0.0600885578966309,0.238171958066818,-0.00410046011108993,-0.000296017098802455,-0.00276892794866683,-0.00971355766870513,-0.00167862135226174,-0.00174636439101392,-0.00122848523793804,0.379873472198009,-0.00232536492965179,0.0425973003262651,-3.64451343702528e-05,0.0233660388690098,0.00160221991162199,3.88638588345964e-05,0.0163199922186971,0.000584601906557521,0.00307979955863975,0.00986916096958144,0.00430006103574225,0.000434015731127157,0.000240464920429912,4.90579152381832e-06,4.54674061685637e-05,5.07318854494477e-05,-0.000316992103278546,-0.000359346953091044,2.3803540416096e-05,-0.000210633711366891,-0.000212853962566227,-0.000154301749785534,-0.000298056500163273,-9.29522838024386e-07,-4.64614487267897e-05,0.00015116811281117,0.000100720267036669,1.01494392072127e+35,-1.7742588667684e-05,4.48469136675941e-06,1.85247316522487e-05,5.01210331059138e-06,3.59200801039946e-05,6.53588270486386e-06,0.000585902005187649,-1.81003379756627e-05,0.000132050626706247,0.000279692597768415,0.000357211091876314,-6.21092355348677e-05,3.40166224703515e-05,3.54027818634518e-05,5.40414137768004e-05,1.61224803036914e-05,-5.32414857878651e-05,-9.51199040912548e-05
h(X9-382.081),0.176206775690183,0.430254895649139,0.0748680816429639,4.00746401570752,-0.251188820329372,2.18587255224087,-0.710700389692478,0.0600266670812708,2.10196911564065,-1.05941159202202,298.705618293919,0.407898034676009,-1.35239283068737,-62.7224661532945,171467.75536073,31386.8547489437,28.9277223920154,1.11770821245557,24.0195124082497,255.091699859493,1.56092501010082,11.0137543690932,-1.86747049846824,367511.058476024,-4.86812277707297,102.643263062233,0.414647717347627,363.660479738321,4.62806903507231,42.3175305342907,317.909518244769,1.95103589919957,3.28375956243562,370.207511780297,24.6313997752774,0.0699180988831838,0.0374845806875882,0.0520496084907349,0.710477445917506,0.0316007926285779,0.259408722416602,0.302939336319578,0.0165621961784917,0.413159888711602,-0.15976599130502,6.76714628178141,-0.0485394412074075,-0.315100319995318,-5.43054937973722,613.393705188486,47.4118718829063,1.15669940844312,0.194845286981726,0.531170772731787,1.81912168856203,0.0923162733112902,0.269878737127117,-0.0324392424181204,93.8691957880542,0.0318554675117049,3.53628143146733,0.129700277819567,5.04615562965475,0.610700094348062,0.714835110184914,4.74549560911779,0.309268080786642,0.437131089107443,5.14220109347042,1.01645815139655,0.0323968966052706,0.0116576442148997,0.0228039124212227,-0.0035166495617873,-0.00466243801194228,-0.00445615503323772,0.00827235971431272,0.00415080274471983,-0.0532059411337149,-0.0529692244444274,-0.0782974647937156,0.00395748467496258,-0.0702130230183693,-0.0927021512339165,-0.00455039397391492,-0.0779808784657309,-3.52459711128131e+37,-0.00113781568449484,0.00949820063997415,0.00244428693424409,0.00344668766087643,0.00645801167137031,0.0011711694280392,-0.0846628538213367,-0.0675399763602595,-0.0263816277450534,0.00150439144834609,-0.0341181807717516,-0.0374475275911912,0.00550895899886274,-0.052860178463979,0.0634531177274934,0.0322797027719773,-0.0136438939488431,-0.0150005552154098
h(X9-385.711),-0.169697689051806,-0.184084313977392,-0.077390444930087,-1.1129181454452,-0.168646269207237,2.52750949882393,11.9974654524418,-0.124345423099393,-1.00863378165868,0.90268245875744,-147.551306562475,0.619712139547602,1.7586162418446,54.1080358627411,-168591.779564647,-73467.3595943544,-17.3874941826006,0.384045223136279,-7.31792845676999,-172.713227135035,-0.149138494422009,-6.41110310653928,3.10808386822889,-911519.547497119,8.44978663999306,-130.475272724453,-0.0954671498302337,-474.549089038674,-8.68279426746391,-84.4725196840443,-505.0380332294,-0.755674078779074,-6.32825023792916,-764.763935343114,-64.3996288716456,-0.0904397267144711,-0.272102656703917,-0.0527760597005066,-0.221205280671735,-0.151779744182306,-0.344461224113593,0.298575005826171,-0.0347582709380792,-0.32509416278439,0.0948983784535175,-2.72934766926153,0.134589544563812,0.462091062990315,5.07926687055806,-577.594053478282,-95.773775362582,-0.49499443099841,0.152367187227936,0.115291743854777,-1.21801253730553,-0.0285417086194706,-0.16907065641125,0.048927413358096,-217.699516388726,0.022268331254502,-4.96892313175445,-0.0697400669463657,-7.08990269336621,-1.34428889349542,-2.82951017130286,-12.1012161398836,-0.0878435177592778,-0.860859380246531,-15.2008411737041,-4.07526785574187,-0.026282254530269,-0.00515659439978662,-0.0173204385645468,-0.00460509483694034,-0.00380620342906398,0.104219140021885,0.1013724248228,-0.0073230562733625,0.142151620860164,0.141512411678832,0.0857725470596823,0.0240220730970368,0.0150586999101702,0.0510568016313029,0.00401311509398573,0.0432249987885429,2.27269615621953e+37,0.00558671526233986,-0.00738724879985094,0.0056610076242381,0.0047964245548905,-0.000939421346755396,0.00366797736707615,0.0460845438939147,0.0527086287248376,0.0297102769351231,-0.0117024803860928,0.0155060720336521,0.0213042258072138,-0.0100241496329985,0.0375211676555377,-0.052804743622148,-0.0287506896379946,0.0204640633160143,0.0160808657677719
h(X9-378.452),-0.0751128526578829,-0.537305336893112,-0.0361495917401818,-3.31381121742826,0.243442715944993,-1.03262546385396,-7.61257812874814,-0.00636909209745516,-1.16812894577079,0.317939668175407,-152.817122778093,-0.505584250419812,0.394353587977858,27.2948310738212,-70210.5629837293,3140.87585677948,-13.9360451648759,-0.83643398928642,-14.1305388883201,-108.689213720302,-1.47662690685673,-5.75507184469456,-0.0357927543657753,52000.4811868282,-0.256385692864114,-27.4886818377644,-0.257169440500001,-81.9238124472539,-0.285188055185524,-1.56694421613653,-52.7482227836616,-1.08752611486798,-0.137987594326996,6.9849438282935,5.2337220762047,-0.0220643506741247,0.0388720490963682,-0.0269650488893347,-0.575234093985596,0.0309349448624836,-0.0353285638462758,-0.471388331393039,-0.00643876412806848,-0.183384176474876,0.0589029991921265,-3.66094607039967,-0.010648723475814,0.0789986039708777,2.24479136053136,-255.967221848847,-0.793119895748069,-0.624533913741197,-0.160399591242906,-0.356357602275802,-0.78474474730471,-0.0691202090140691,-0.135754095069026,0.00289076764396085,5.38479049574195,-0.0367531714761094,-0.785107854733807,-0.0725338765700748,-1.03021634397178,0.0319456707385764,0.403472908362311,0.767591903395575,-0.185138847468285,-0.0103684108941209,1.63874816819873,0.692510328039809,-0.0112139142947142,-0.00547542828446243,-0.00932215756823586,0.00304824346037753,0.00355845816085267,-0.0353228511644384,-0.0422239012807691,-0.000603300106480631,-0.0111859900916904,-0.0111105557896846,0.0280684740767517,-0.0120682388139182,0.0511686906393872,0.0539425488954662,0.00155096693365674,0.0431593332121557,1.60401600679185e+37,-0.0012604096565998,-0.00351737605511067,-0.00332346619774667,-0.00398568385724706,-0.0046691871835784,-0.00281462771777497,0.0487314754534142,0.0285509765980719,0.0106999143710101,0.0126018261865732,0.0254151095057105,0.0166375833414416,-0.000896171115533461,0.0190968186510353,-0.0264771974733118,-0.0132994102189936,-0.000557522394527823,0.00128818885110655
h(X9-389.34),0.0704406535807184,0.31811721131522,0.0391956844373986,0.41246500268943,0.180448849099235,-3.8107873719931,-3.63714435698263,0.0718501240546658,0.077720380618833,-0.158322364648561,0.307173302598489,-0.520181975261,-0.78912811185749,-18.9037211732283,68630.3383394738,38999.5016185869,2.27690135587547,-0.691068489775453,-2.78926238059185,25.9268190772618,0.102840299680266,1.23480113633311,-1.21246663291201,493205.379623733,-3.34681296347227,56.068766364412,-0.0617773272125617,193.788168724054,4.37595155536661,44.0620735207568,242.55545538724,-0.109978446011205,3.2030751102526,390.001834396979,34.7744226194194,0.043272124653687,0.197421525985037,0.0281149748482576,0.0847658682253455,0.0910924081726877,0.117407302207724,-0.136358180343619,0.0251647487748251,0.0958669303814512,0.00700908477340496,-0.408993729769005,-0.0747329835639083,-0.226542488767166,-1.90551828188889,225.359410850863,49.3804735560094,-0.0428777131477144,-0.19168743950115,-0.301640555189693,0.181638456770438,0.00612501753805717,0.0364180744762365,-0.0197786602102558,119.182080266112,-0.0178230135930643,2.24285415735931,0.0129793602650152,3.09275826133112,0.706688561441755,1.72376347762962,6.64482928126805,-0.0364972163809408,0.437138769658384,8.47647543024832,2.38281573388679,0.00497821955450463,-0.00106653112174341,0.00389465375051404,0.00509343592760356,0.00493489744718698,-0.0651683387162083,-0.0682079752749671,0.00376320472621321,-0.0787080581862703,-0.0783832708068211,-0.0362252204763486,-0.0168319593354036,0.00436937288575228,-0.0122222857255594,-0.000726775167982912,-0.0082029265657525,-3.53345529410402e+36,-0.00320047670189816,0.00135070855584611,-0.00491641733602627,-0.00436093128967012,-0.000823878608386232,-0.00198627651461778,-0.0100253154285886,-0.0136989851196212,-0.0142402947915394,-0.00252718134707571,-0.00698247450021522,-3.42276957062463e-05,0.0054792593049717,-0.00310202490384924,0.0160630221132962,0.00993911432119143,-0.0059745169076589,-0.00201686738362018
